,number,provisional_desig,year,obs
1352343,249,K06U010,2006,G96
1352345,249,K06U010,2006,G96
1352347,249,K06U010,2006,G96
1352349,249,K06U010,2006,G96
1352359,249,K06U010,2006,G96
1352360,249,K06U010,2006,G96
1352436,249,K06U010,2006,703
1352437,249,K06U010,2006,703
1352438,249,K06U010,2006,703
1352439,249,K06U010,2006,703
1352440,249,K06U010,2006,703
1352441,249,K06U010,2006,703
1352446,249,K06U010,2006,703
1352447,249,K06U010,2006,703
1352448,249,K06U010,2006,703
1352449,249,K06U010,2006,703
1352488,249,K06U010,2006,703
1352489,249,K06U010,2006,703
1352490,249,K06U010,2006,703
1352530,249,K06U010,2006,G96
1352531,249,K06U010,2006,G96
1352532,249,K06U010,2006,G96
1352533,249,K06U010,2006,G96
1352574,249,K06U010,2006,703
1352575,249,K06U010,2006,703
1352599,249,K06U010,2006,G96
1352600,249,K06U010,2006,G96
1352601,249,K06U010,2006,G96
1352652,249,,2012,G96
1352653,249,,2012,G96
1352654,249,,2012,G96
1353200,250,K11A010,2010,703
1353201,250,K11A010,2010,703
1353202,250,K11A010,2010,703
1353203,250,K11A010,2010,703
1353204,250,K11A010,2011,703
1353205,250,K11A010,2011,703
1353206,250,K11A010,2011,703
1353207,250,K11A010,2011,703
1353208,250,K11A010,2011,G96
1353209,250,K11A010,2011,G96
1353210,250,K11A010,2011,G96
1353372,250,K11A010,2011,703
1353373,250,K11A010,2011,703
1353374,250,K11A010,2011,703
1353375,250,K11A010,2011,703
1353459,250,,2011,703
1353460,250,,2011,703
1353461,250,,2011,703
1353462,250,,2011,703
1356065,253,K11R020,2011,703
1356066,253,K11R020,2011,703
1356067,253,K11R020,2011,703
1356068,253,K11R020,2011,703
1356112,253,K11R020,2011,G96
1356113,253,K11R020,2011,G96
1356114,253,K11R020,2011,G96
1356115,253,K11R020,2011,G96
1356322,253,,2012,703
1356323,253,,2012,703
1356324,253,,2012,703
1356325,253,,2012,703
1356326,253,,2012,G96
1356327,253,,2012,G96
1356328,253,,2012,G96
1356329,253,,2012,G96
1356416,254,K10T010,2011,703
1356417,254,K10T010,2011,703
1356418,254,K10T010,2011,703
1356419,254,K10T010,2011,703
1356434,254,,2011,703
1356435,254,,2011,703
1356436,254,,2011,703
1356437,254,,2011,703
1356445,254,,2011,703
1356446,254,,2011,703
1356447,254,,2011,703
1356448,254,,2011,703
1356452,254,,2012,703
1356453,254,,2012,703
1356454,254,,2012,703
1356455,254,,2012,703
1357434,255,K06T010,2006,G96
1357435,255,K06T010,2006,G96
1357436,255,K06T010,2006,G96
1357437,255,K06T010,2006,G96
1357541,255,K11Y010,2011,G96
1357542,255,K11Y010,2011,G96
1357543,255,K11Y010,2011,G96
1357595,255,K06T010,2011,703
1357596,255,K06T010,2011,703
1357597,255,K06T010,2011,703
1357598,255,K06T010,2011,703
1357686,255,,2012,703
1357687,255,,2012,703
1357688,255,,2012,703
1358042,257,K05JC6Y,2005,703
1358043,257,K05JC6Y,2005,703
1358044,257,K05JC6Y,2005,703
1358045,257,K05JC6Y,2005,703
1358051,257,K05JC6Y,2005,703
1358052,257,K05JC6Y,2005,703
1358053,257,K05JC6Y,2005,703
1358054,257,K05JC6Y,2005,703
1358059,257,K05JC6Y,2005,703
1358060,257,K05JC6Y,2005,703
1358061,257,K05JC6Y,2005,703
1358062,257,K05JC6Y,2005,703
1358063,257,K05JC6Y,2005,703
1358064,257,K05JC6Y,2005,703
1358065,257,K05JC6Y,2005,703
1358066,257,K05JC6Y,2005,703
1358069,257,K05JC6Y,2005,703
1358072,257,K05JC6Y,2005,703
1358073,257,K05JC6Y,2005,703
1358074,257,K05JC6Y,2005,703
1358176,257,K05JC6Y,2005,703
1358177,257,K05JC6Y,2005,703
1358178,257,K05JC6Y,2005,703
1358179,257,K05JC6Y,2005,703
1358181,257,K05JC6Y,2005,703
1358182,257,K05JC6Y,2005,703
1358183,257,K05JC6Y,2005,703
1358184,257,K05JC6Y,2005,703
1358226,257,K05JC6Y,2006,703
1358227,257,K05JC6Y,2006,703
1358254,257,K05JC6Y,2006,703
1358255,257,K05JC6Y,2006,703
1358256,257,K05JC6Y,2006,703
1358257,257,K05JC6Y,2006,703
1358276,257,K05JC6Y,2006,703
1358277,257,K05JC6Y,2006,703
1358278,257,K05JC6Y,2006,703
1358279,257,K05JC6Y,2006,703
1358287,257,K05JC6Y,2006,703
1358288,257,K05JC6Y,2006,703
1358289,257,K05JC6Y,2006,703
1358290,257,K05JC6Y,2006,703
1358297,257,K05JC6Y,2006,703
1358298,257,K05JC6Y,2006,703
1358299,257,K05JC6Y,2006,703
1358300,257,K05JC6Y,2006,703
1358337,257,,2012,703
1358338,257,,2012,703
1358340,257,,2012,703
1358341,257,,2012,703
1360222,258,K12H010,2011,G96
1360223,258,K12H010,2011,G96
1360224,258,K12H010,2011,G96
1360225,258,K12H010,2011,G96
1360226,258,K12H010,2012,G96
1360227,258,K12H010,2012,G96
1360228,258,K12H010,2012,G96
1360229,258,K12H010,2012,G96
1367186,261,K05N030,2005,G96
1367187,261,K05N030,2005,G96
1367188,261,K05N030,2005,G96
1367189,261,K05N030,2005,G96
1367190,261,K05N030,2005,G96
1367191,261,K05N030,2005,G96
1367192,261,K05N030,2005,G96
1367193,261,K05N030,2005,G96
1367194,261,K05N030,2005,G96
1367195,261,K05N030,2005,G96
1367196,261,K05N030,2005,G96
1367197,261,K05N030,2005,G96
1367255,261,K05N030,2005,G96
1367256,261,K05N030,2005,G96
1367257,261,K05N030,2005,G96
1367258,261,K05N030,2005,G96
1367261,261,K05N030,2005,703
1367262,261,K05N030,2005,703
1367263,261,K05N030,2005,703
1367264,261,K05N030,2005,703
1367265,261,K05N030,2005,703
1367266,261,K05N030,2005,703
1367267,261,K05N030,2005,703
1367271,261,K05N030,2005,703
1367272,261,K05N030,2005,703
1367273,261,K05N030,2005,703
1367274,261,K05N030,2005,703
1367280,261,K05N030,2005,703
1367281,261,K05N030,2005,703
1367282,261,K05N030,2005,703
1367283,261,K05N030,2005,703
1367284,261,K05N030,2005,703
1367285,261,K05N030,2005,703
1367286,261,K05N030,2005,703
1367287,261,K05N030,2005,703
1367521,261,,2012,G96
1367522,261,,2012,G96
1367523,261,,2012,G96
1367524,261,,2012,G96
1367606,261,,2012,G96
1367607,261,,2012,G96
1367608,261,,2012,G96
1367609,261,,2012,G96
1367610,261,,2012,G96
1367660,261,,2012,703
1367661,261,,2012,703
1367662,261,,2012,703
1367663,261,,2012,703
1367722,261,,2012,703
1367723,261,,2012,703
1367724,261,,2012,703
1367725,261,,2012,703
1369626,263,K06Y020,2006,703
1369627,263,K06Y020,2006,703
1369628,263,K06Y020,2006,703
1369629,263,K06Y020,2006,703
1369630,263,K06Y020,2006,703
1369631,263,K06Y020,2006,703
1369632,263,K06Y020,2006,703
1369633,263,K06Y020,2006,703
1369634,263,K06Y020,2006,703
1369655,263,K06Y020,2006,703
1369656,263,K06Y020,2006,703
1369657,263,K06Y020,2006,703
1369658,263,K06Y020,2006,703
1369659,263,K06Y020,2006,703
1369660,263,K06Y020,2006,703
1369661,263,K06Y020,2006,703
1369662,263,K06Y020,2006,703
1369663,263,K06Y020,2006,703
1369664,263,K06Y020,2006,703
1369665,263,K06Y020,2006,703
1369706,263,K06Y020,2007,703
1369707,263,K06Y020,2007,703
1369708,263,K06Y020,2007,703
1369709,263,K06Y020,2007,703
1369710,263,K06Y020,2007,703
1369711,263,K06Y020,2007,703
1369712,263,K06Y020,2007,703
1369713,263,K06Y020,2007,703
1369726,263,K06Y020,2007,703
1369727,263,K06Y020,2007,703
1369729,263,K06Y020,2007,703
1369730,263,K06Y020,2007,703
1369742,263,K06Y020,2007,703
1369743,263,K06Y020,2007,703
1369744,263,K06Y020,2007,703
1369745,263,K06Y020,2007,703
1369746,263,K06Y020,2007,703
1369747,263,K06Y020,2007,703
1369753,263,K06Y020,2007,703
1369754,263,K06Y020,2007,703
1369755,263,K06Y020,2007,703
1369756,263,K06Y020,2007,703
1369757,263,K06Y020,2007,703
1369758,263,K06Y020,2007,703
1369759,263,K06Y020,2007,703
1369760,263,K06Y020,2007,703
1369761,263,K06Y020,2007,703
1369762,263,K06Y020,2007,703
1369763,263,K06Y020,2007,703
1371090,266,K06U050,2006,703
1371091,266,K06U050,2006,703
1371092,266,K06U050,2006,703
1371093,266,K06U050,2006,703
1371099,266,K06U050,2006,G96
1371100,266,K06U050,2006,703
1371101,266,K06U050,2006,703
1371102,266,K06U050,2006,G96
1371103,266,K06U050,2006,703
1371104,266,K06U050,2006,G96
1371105,266,K06U050,2006,703
1371107,266,K06U050,2006,G96
1371113,266,K06U050,2006,703
1371114,266,K06U050,2006,703
1371115,266,K06U050,2006,703
1371116,266,K06U050,2006,703
1371121,266,K06U050,2006,G96
1371126,266,K06U050,2006,G96
1371129,266,K06U050,2006,G96
1371133,266,K06U050,2006,G96
1371134,266,K06U050,2006,703
1371135,266,K06U050,2006,703
1371137,266,K06U050,2006,703
1371147,266,K06U050,2006,G96
1371148,266,K06U050,2006,G96
1371149,266,K06U050,2006,G96
1371150,266,K06U050,2006,G96
1371198,266,K06U050,2006,703
1371199,266,K06U050,2006,703
1371200,266,K06U050,2006,703
1371218,266,K06U050,2006,G96
1371219,266,K06U050,2006,G96
1371220,266,K06U050,2006,G96
1371221,266,K06U050,2006,G96
1371329,266,K06U050,2007,G96
1371330,266,K06U050,2007,G96
1371331,266,K06U050,2007,G96
1371332,266,K06U050,2007,G96
1371445,266,K06U050,2008,G96
1371446,266,K06U050,2008,G96
1371447,266,K06U050,2008,G96
1371448,266,K06U050,2008,G96
1371449,266,K06U050,2008,G96
1371450,266,K06U050,2008,G96
1371451,266,K06U050,2008,G96
1371452,266,K06U050,2008,G96
1371474,266,K06U050,2012,703
1371475,266,K06U050,2012,703
1371476,266,K06U050,2012,703
1371477,266,K06U050,2012,703
1371485,266,K12P010,2012,703
1371486,266,K12P010,2012,703
1371487,266,K12P010,2012,703
1371488,266,K12P010,2012,703
1371489,266,K12P010,2012,G96
1371490,266,K12P010,2012,G96
1371491,266,K12P010,2012,G96
1371492,266,K12P010,2012,G96
1371493,266,K12P010,2012,G96
1371494,266,K12P010,2012,G96
1371495,266,K12P010,2012,G96
1371496,266,K12P010,2012,G96
1372116,267,K06Q020,2006,703
1372117,267,K06Q020,2006,703
1372118,267,K06Q020,2006,703
1372119,267,K06Q020,2006,703
1372131,267,K06Q020,2006,703
1372132,267,K06Q020,2006,703
1372133,267,K06Q020,2006,703
1372134,267,K06Q020,2006,703
1372135,267,K06Q020,2006,703
1372136,267,K06Q020,2006,703
1372137,267,K06Q020,2006,703
1372146,267,K06Q020,2006,703
1372147,267,K06Q020,2006,703
1372148,267,K06Q020,2006,703
1372149,267,K06Q020,2006,703
1372174,267,K12R010,2012,703
1372175,267,K12R010,2012,703
1372176,267,K12R010,2012,703
1372177,267,K12R010,2012,703
1372178,267,K06Q020,2012,G96
1372179,267,K06Q020,2012,G96
1372180,267,K06Q020,2012,G96
1372181,267,K06Q020,2012,G96
1373344,270,K12S050,2012,G96
1373345,270,K12S050,2012,G96
1373346,270,K12S050,2012,G96
1373347,270,K12S050,2012,G96
1373379,270,,2012,703
1373380,270,,2012,703
1373381,270,,2012,703
1373382,270,,2012,703
1373411,270,,2012,G96
1373413,270,,2012,G96
1373414,270,,2012,G96
1373416,270,,2012,G96
1373592,271,K12T36B,2012,G96
1373593,271,K12T36B,2012,G96
1373594,271,K12T36B,2012,G96
1373595,271,K12T36B,2012,G96
1373596,271,K12T36B,2012,G96
1373597,271,K12T36B,2012,G96
1373598,271,K12T36B,2012,G96
1373599,271,K12T36B,2012,G96
1373604,271,K12T36B,2012,G96
1373605,271,K12T36B,2012,G96
1373606,271,K12T36B,2012,G96
1373607,271,K12T36B,2012,G96
1373608,271,K12T36B,2012,G96
1373609,271,K12T36B,2012,G96
1373610,271,K12T36B,2012,G96
1373611,271,K12T36B,2012,G96
1373615,271,,2012,G96
1373616,271,,2012,G96
1373617,271,,2012,G96
1373618,271,,2012,G96
1373744,272,K12V030,2012,G96
1373745,272,K12V030,2012,G96
1373746,272,K12V030,2012,G96
1373747,272,K12V030,2012,G96
1373748,272,K12V030,2012,G96
1373749,272,K12V030,2012,G96
1373750,272,K12V030,2012,G96
1373751,272,K12V030,2012,G96
1373755,272,,2012,703
1373756,272,,2012,703
1373757,272,,2012,703
1373758,272,,2012,703
1375095,274,K12W32X,2012,G96
1375096,274,K12W32X,2012,G96
1375097,274,K12W32X,2012,G96
1375098,274,K12W32X,2012,G96
1375172,274,K12W32X,2012,G96
1375173,274,K12W32X,2012,G96
1375174,274,K12W32X,2012,G96
1375175,274,K12W32X,2012,G96
1375216,274,K12W32X,2012,703
1375217,274,K12W32X,2012,703
1375218,274,K12W32X,2012,703
1375219,274,K12W32X,2012,703
1375220,274,K12W32X,2012,703
1375221,274,K12W32X,2012,703
1375222,274,K12W32X,2012,703
1375223,274,K12W32X,2012,703
1376148,276,K12T070,2011,G96
1376149,276,K12T070,2011,G96
1376150,276,K12T070,2011,G96
1376151,276,K12T070,2011,G96
1376175,276,K12T070,2012,G96
1376177,276,K12T070,2012,G96
1376178,276,K12T070,2012,G96
1376179,276,K12T070,2012,G96
1376234,276,K12T070,2012,G96
1376235,276,K12T070,2012,G96
1376236,276,K12T070,2012,G96
1376237,276,K12T070,2012,G96
1377976,279,K09Q31G,2009,703
1377977,279,K09Q31G,2009,703
1377978,279,K09Q31G,2009,703
1377979,279,K09Q31G,2009,703
1377983,279,K09Q31G,2009,703
1377984,279,K09Q31G,2009,703
1377985,279,K09Q31G,2009,703
1377986,279,K09Q31G,2009,703
1378054,279,K09Q31G,2009,G96
1378055,279,K09Q31G,2009,G96
1378056,279,K09Q31G,2009,G96
1378057,279,K09Q31G,2009,G96
1378075,279,K09Q31G,2009,G96
1378076,279,K09Q31G,2009,G96
1378077,279,K09Q31G,2009,G96
1378078,279,K09Q31G,2009,G96
1378087,279,K09Q31G,2009,G96
1378088,279,K09Q31G,2009,G96
1378089,279,K09Q31G,2009,G96
1378090,279,K09Q31G,2009,G96
1378094,279,K09Q31G,2009,G96
1378095,279,K09Q31G,2009,G96
1378096,279,K09Q31G,2009,G96
1378097,279,K09Q31G,2009,G96
1378563,283,K13E09V,2005,703
1378564,283,K13E09V,2005,703
1378565,283,K13E09V,2005,703
1378566,283,K13E09V,2005,703
1382359,286,K05L040,2005,G96
1382360,286,K05L040,2005,G96
1382361,286,K05L040,2005,G96
1382362,286,K05L040,2005,G96
1382363,286,K05L040,2005,G96
1382364,286,K05L040,2005,G96
1382373,286,K05L040,2005,G96
1382374,286,K05L040,2005,G96
1382391,286,K05L040,2005,G96
1382392,286,K05L040,2005,G96
1382393,286,K05L040,2005,G96
1382398,286,K05L040,2005,G96
1382399,286,K05L040,2005,G96
1382400,286,K05L040,2005,G96
1382401,286,K05L040,2005,G96
1382437,286,K05L040,2005,G96
1382438,286,K05L040,2005,G96
1382439,286,K05L040,2005,G96
1382440,286,K05L040,2005,G96
1382441,286,K05L040,2005,G96
1382442,286,K05L040,2005,G96
1382443,286,K05L040,2005,G96
1382446,286,K05L040,2005,G96
1382447,286,K05L040,2005,G96
1382448,286,K05L040,2005,G96
1382449,286,K05L040,2005,G96
1382450,286,K05L040,2006,G96
1382451,286,K05L040,2006,G96
1382452,286,K05L040,2006,G96
1382453,286,K05L040,2006,G96
1382814,287,K06R020,2006,703
1382815,287,K06R020,2006,703
1382816,287,K06R020,2006,703
1382817,287,K06R020,2006,703
1382818,287,K06R020,2006,703
1382819,287,K06R020,2006,703
1382820,287,K06R020,2006,703
1382821,287,K06R020,2006,703
1382836,287,K06R020,2006,703
1382837,287,K06R020,2006,703
1382838,287,K06R020,2006,703
1382840,287,K06R020,2006,703
1382869,287,K06R020,2006,703
1382870,287,K06R020,2006,703
1382871,287,K06R020,2006,703
1382872,287,K06R020,2006,703
1382900,287,K06R020,2006,703
1382901,287,K06R020,2006,703
1382902,287,K06R020,2006,703
1382903,287,K06R020,2006,703
1382929,287,K06R020,2006,703
1382930,287,K06R020,2006,703
1382931,287,K06R020,2006,703
1382938,287,K06R020,2006,G96
1382939,287,K06R020,2006,G96
1382940,287,K06R020,2006,G96
1382941,287,K06R020,2006,G96
1382944,287,K06R020,2006,G96
1382945,287,K06R020,2006,G96
1382946,287,K06R020,2007,G96
1382947,287,K06R020,2007,G96
1382948,287,K06R020,2007,G96
1389174,293,K06X16G,2006,G96
1389175,293,K06X16G,2006,G96
1389176,293,K06X16G,2006,G96
1389177,293,K06X16G,2006,G96
1389247,293,K06X16G,2007,703
1389248,293,K06X16G,2007,703
1389249,293,K06X16G,2007,703
1389250,293,K06X16G,2007,703
1389653,294,K08A020,2008,G96
1389654,294,K08A020,2008,G96
1389656,294,K08A020,2008,G96
1389657,294,K08A020,2008,G96
1390317,297,K08J020,2008,G96
1390318,297,K08J020,2008,G96
1390319,297,K08J020,2008,G96
1390320,297,K08J020,2008,G96
1390389,297,K08J020,2008,G96
1390390,297,K08J020,2008,G96
1390391,297,K08J020,2008,G96
1390392,297,K08J020,2008,G96
1390904,298,K07C010,2007,703
1390905,298,K07C010,2007,703
1390906,298,K07C010,2007,703
1390907,298,K07C010,2007,703
1390924,298,K07C010,2007,703
1390925,298,K07C010,2007,703
1390926,298,K07C010,2007,703
1390927,298,K07C010,2007,703
1391610,300,K05J05Q,2005,703
1391611,300,K05J05Q,2005,703
1391612,300,K05J05Q,2005,703
1391613,300,K05J05Q,2005,703
1391614,300,K05J05Q,2005,703
1391615,300,K05J05Q,2005,703
1391616,300,K05J05Q,2005,703
1391653,300,K05J05Q,2005,703
1391654,300,K05J05Q,2005,703
1391655,300,K05J05Q,2005,703
1391656,300,K05J05Q,2005,703
1391657,300,K05J05Q,2005,G96
1391658,300,K05J05Q,2005,G96
1391659,300,K05J05Q,2005,G96
1391660,300,K05J05Q,2005,G96
1391661,300,K05J05Q,2005,G96
1391662,300,K05J05Q,2005,G96
1391663,300,K05J05Q,2005,G96
1391664,300,K05J05Q,2005,G96
1391722,300,K05J05Q,2005,703
1391723,300,K05J05Q,2005,703
1391725,300,K05J05Q,2005,703
1391726,300,K05J05Q,2005,703
1391838,300,K05J05Q,2005,703
1391839,300,K05J05Q,2005,703
1391840,300,K05J05Q,2005,703
1392005,300,K05J05Q,2005,703
1392006,300,K05J05Q,2005,703
1392007,300,K05J05Q,2005,703
1392009,300,K05J05Q,2005,703
1392017,300,K05J05Q,2005,G96
1392018,300,K05J05Q,2005,G96
1392019,300,K05J05Q,2005,G96
1392020,300,K05J05Q,2005,G96
1392021,300,K05J05Q,2005,G96
1392022,300,K05J05Q,2005,G96
1392023,300,K05J05Q,2005,G96
1392024,300,K05J05Q,2005,G96
1392104,300,K05J05Q,2005,703
1392105,300,K05J05Q,2005,703
1392106,300,K05J05Q,2005,703
1392107,300,K05J05Q,2005,703
1392242,300,K05J05Q,2005,G96
1392243,300,K05J05Q,2005,G96
1392244,300,K05J05Q,2005,G96
1392246,300,K05J05Q,2005,703
1392247,300,K05J05Q,2005,703
1392248,300,K05J05Q,2005,703
1392249,300,K05J05Q,2005,703
1392258,300,K05J05Q,2005,G96
1392259,300,K05J05Q,2005,G96
1392260,300,K05J05Q,2005,G96
1392261,300,K05J05Q,2005,G96
1392541,302,K07RN6J,2007,G96
1392542,302,K07RN6J,2007,G96
1392543,302,K07RN6J,2007,G96
1392544,302,K07RN6J,2007,G96
1393133,304,K08Q020,2008,703
1393134,304,K08Q020,2008,703
1393135,304,K08Q020,2008,703
1393136,304,K08Q020,2008,703
1393186,304,K08Q020,2008,703
1393187,304,K08Q020,2008,703
1393188,304,K08Q020,2008,703
1393189,304,K08Q020,2008,703
1393524,304,K08Q020,2008,G96
1393525,304,K08Q020,2008,G96
1393526,304,K08Q020,2008,G96
1393527,304,K08Q020,2008,G96
1393737,304,K08Q020,2008,G96
1393738,304,K08Q020,2008,G96
1393739,304,K08Q020,2008,G96
1393740,304,K08Q020,2008,G96
1393829,304,K08Q020,2008,G96
1393830,304,K08Q020,2008,G96
1393831,304,K08Q020,2008,G96
1393832,304,K08Q020,2008,G96
1394022,304,K08Q020,2008,G96
1394023,304,K08Q020,2008,G96
1394024,304,K08Q020,2008,G96
1394025,304,K08Q020,2008,G96
1394068,304,K08Q020,2009,G96
1394069,304,K08Q020,2009,G96
1394070,304,K08Q020,2009,G96
1394071,304,K08Q020,2009,G96
1394735,305,K04V010,2005,703
1394736,305,K04V010,2005,703
1394737,305,K04V010,2005,703
1394738,305,K04V010,2005,703
1396302,309,K05Q040,2005,703
1396303,309,K05Q040,2005,703
1396304,309,K05Q040,2005,703
1396330,309,K05Q040,2006,703
1396331,309,K05Q040,2006,703
1396332,309,K05Q040,2006,703
1396333,309,K05Q040,2006,703
1396366,309,K05Q040,2006,703
1396367,309,K05Q040,2006,703
1396368,309,K05Q040,2006,703
1396369,309,K05Q040,2006,703
1396374,309,K05Q040,2006,703
1396375,309,K05Q040,2006,703
1396376,309,K05Q040,2006,703
1396377,309,K05Q040,2006,703
1396630,310,K06S060,2006,703
1396631,310,K06S060,2006,703
1396632,310,K06S060,2006,703
1396633,310,K06S060,2006,703
1396637,310,K06S060,2006,703
1396638,310,K06S060,2006,703
1396639,310,K06S060,2006,703
1396643,310,K06S060,2006,703
1396644,310,K06S060,2006,703
1396645,310,K06S060,2006,703
1396646,310,K06S060,2006,703
1396647,310,K06S060,2006,703
1396648,310,K06S060,2006,703
1396649,310,K06S060,2006,703
1396650,310,K06S060,2006,703
1396651,310,K06S060,2006,703
1396652,310,K06S060,2006,703
1396653,310,K06S060,2006,703
1396654,310,K06S060,2006,703
1396722,310,K06S060,2006,703
1396723,310,K06S060,2006,703
1396724,310,K06S060,2006,703
1396725,310,K06S060,2006,703
1396741,310,K06S060,2006,703
1396742,310,K06S060,2006,703
1396743,310,K06S060,2006,703
1396744,310,K06S060,2006,703
1396782,310,K06S060,2006,703
1396783,310,K06S060,2006,703
1396784,310,K06S060,2006,703
1396785,310,K06S060,2006,703
1396798,310,K06S060,2006,703
1396799,310,K06S060,2006,703
1396800,310,K06S060,2006,703
1396801,310,K06S060,2006,703
1396802,310,K06S060,2006,703
1396803,310,K06S060,2006,703
1396804,310,K06S060,2006,703
1396805,310,K06S060,2006,703
1396823,310,K06S060,2006,G96
1396824,310,K06S060,2006,G96
1396825,310,K06S060,2006,G96
1396826,310,K06S060,2006,G96
1396854,310,K06S060,2007,G96
1396855,310,K06S060,2007,G96
1396856,310,K06S060,2007,G96
1396857,310,K06S060,2007,G96
1397223,311,K13P050,2010,G96
1397224,311,K13P050,2010,G96
1397225,311,K13P050,2010,G96
1397226,311,K13P050,2010,G96
1397227,311,K13P050,2010,G96
1397228,311,K13P050,2010,G96
1397229,311,K13P050,2010,G96
1397230,311,K13P050,2010,G96
1397231,311,K13P050,2010,G96
1397232,311,K13P050,2010,G96
1397233,311,K13P050,2010,G96
1397234,311,K13P050,2010,G96
1398575,315,K04V08R,2005,703
1398576,315,K04V08R,2005,703
1398577,315,K04V08R,2005,703
1398578,315,K04V08R,2005,703
1398594,315,K04V08R,2005,703
1398595,315,K04V08R,2005,703
1398596,315,K04V08R,2005,703
1398597,315,K04V08R,2005,703
1398598,315,K04V08R,2005,703
1398599,315,K04V08R,2005,703
1398600,315,K04V08R,2005,703
1398601,315,K04V08R,2005,703
1398602,315,K04V08R,2005,703
1398603,315,K04V08R,2005,703
1398604,315,K04V08R,2005,703
1398605,315,K04V08R,2005,703
1398642,315,K04V08R,2005,703
1398643,315,K04V08R,2005,703
1398644,315,K04V08R,2005,703
1398645,315,K04V08R,2005,703
1398836,315,K04V08R,2006,703
1398837,315,K04V08R,2006,703
1398838,315,K04V08R,2006,703
